User_id,หมายเลขการทำรายการ,date-time,sevirity,true_label_7_day,predicted_label_7_day,accuracy_7_day,true_label_14_day,predicted_label_14_day,accuracy_14_day,true_label_outbreak,predicted_label_outbreak,accuracy_outbreak
111,250,9/5/2024,0,0,0,0.876,0,0,0.9,0,0,0.928
111,251,9/6/2024,0,0,0,0.8764940239043825,0,0,0.9003984064,0,0,0.9282868525896414
111,252,9/7/2024,0,0,0,0.876984127,0,0,0.9007936507936508,0,0,0.9285714285714286
111,253,9/8/2024,0,0,0,0.8774703557312253,0,0,0.9011857707509882,0,0,0.9288537549407114
111,254,9/9/2024,0,0,0,0.8779527559055118,0,0,0.9015748031496063,0,0,0.9291338582677166
111,255,9/10/2024,0,0,0,0.8784313725490196,0,0,0.9019607843137255,0,0,0.9294117647058824
111,256,9/11/2024,0,0,0,0.87890625,0,0,0.90234375,0,0,0.9296875
111,257,9/12/2024,0,0,0,0.8793774319066148,0,0,0.9027237354085603,0,0,0.9299610894941635
111,258,9/13/2024,0,0,0,0.8798449612403101,0,0,0.9031007751937985,0,0,0.9302325581395349
111,259,9/14/2024,0,0,0,0.8803088803088803,0,0,0.9034749034749034,0,0,0.9305019305019305
111,260,9/15/2024,0,0,0,0.8807692307692307,0,0,0.9038461538461539,0,0,0.9307692307692308
111,261,9/16/2024,0,0,0,0.8812260536398467,0,0,0.9042145593869731,0,0,0.9310344827586207
111,262,9/17/2024,0,0,0,0.8816793893129771,0,0,0.9045801526717557,0,0,0.9312977099236641
111,263,9/18/2024,0,0,0,0.8821292775665399,0,0,0.9049429657794676,0,0,0.9315589353612167
111,264,9/19/2024,0,0,0,0.8825757575757576,0,0,0.9053030303030303,0,0,0.9318181818181818
111,265,9/20/2024,0,0,0,0.8830188679245283,0,0,0.9056603773584906,0,0,0.9320754716981132
111,266,9/21/2024,0,0,0,0.8834586466165414,0,0,0.9060150375939849,0,0,0.9323308270676691
111,267,9/22/2024,0,0,0,0.8838951310861424,0,0,0.9063670411985019,0,0,0.9325842696629213
111,268,9/23/2024,0,0,0,0.8843283582089553,0,0,0.9067164179104478,0,0,0.9328358208955224
111,269,9/24/2024,0,0,0,0.8847583643122676,0,0,0.9070631970260223,0,0,0.9330855018587361
111,270,9/25/2024,0,0,0,0.8851851851851852,0,0,0.9074074074074074,0,0,0.9333333333333333
111,271,9/26/2024,0,0,0,0.8856088560885609,0,0,0.9077490774907749,0,0,0.9335793358
111,272,9/27/2024,0,0,0,0.8860294117647058,0,0,0.9080882352941176,0,0,0.9338235294117647
111,273,9/28/2024,0,0,0,0.8864468864468864,0,0,0.9084249084249084,0,0,0.9340659340659341
111,274,9/29/2024,0,0,0,0.8868613138686131,0,0,0.9087591240875912,0,0,0.9343065693430657
111,275,9/30/2024,0,0,0,0.8872727272727273,0,0,0.9090909090909091,0,0,0.9345454545454546
111,276,10/1/2024,0,0,0,0.8876811594202898,0,0,0.9094202898550725,0,0,0.9347826086956522
